$$MCTS$$CALL1     301E                 /02/2003 03:36:04
100610CAXU980052226.504510HC     BSNCLL---KHL    0......
140610TGHU768521220.004510HC     HKGCLL---KHL    0......
260988KHLU944337423.804510HC     LGBCLL---KHL    0......
140208KHJU541888111.804510HC     SHACLL---KHL    0......
100486TGHU7731386 8.704510HC     BSNGYE---KHL    0......
100688TGHU757202615.604510HC     BSNGYE---KHL    0......
100888KHJU740524516.804510HC     BSNGYE---KHL    0......
220404FSCU612922618.004510HC     HKGGYE---KHL    0......
220882GLDU093355826.704510HC     SHAGYE---KHL    0......
140388KHJU840625113.004510HC     BSNIQQ---KHL    0......
100408FSCU630073013.304510HC     BSNIQQ---KHL    0......
300786AMFU856205513.304510HC     BSNIQQ---KHL    0......
140188AMFU858035714.704510HC     BSNIQQ---KHL    0......
140186KHJU740284215.104510HC     BSNIQQ---KHL    0......
100806TGHU707121419.004510HC     BSNIQQ---KHL    0......
100404KHJU740236019.004510HC     BSNIQQ---KHL    0......
140386KHJU740391520.204510HC     BSNIQQ---KHL    0......
140586KHJU541758720.204510HC     BSNIQQ---KHL    0......
100402KHJU541824320.604510HC     BSNIQQ---KHL    0......
180504GLDU055730011.004510HC     HKGIQQ---KHL    0......
180182TGHU758969311.004510HC     HKGIQQ---KHL    0......
180184TGHU706671111.004510HC     HKGIQQ---KHL    0......
180710KHJU740283711.004510HC     HKGIQQ---KHL    0......
180110TGHU717409013.004510HC     HKGIQQ---KHL    0......
180304GSTU867077114.004510HC     HKGIQQ---KHL    0......
180508KHJU840278614.004510HC     HKGIQQ---KHL    0......
180382TTNU972851014.004510HC     HKGIQQ---KHL    0......
180308BEJU500010016.004510HC     HKGIQQ---KHL    0......
180306TGHU763383616.004510HC     HKGIQQ---KHL    0......
180502TTNU952805025.004510HC     HKGIQQ---KHL    0......
180302KHJU740265225.004510HC     HKGIQQ---KHL    0......
300790TTNU965527014.904510HC     LGBIQQ---KHL    0......
180402TGHU757313023.304510HC     LGBIQQ---KHL    0......
180604WFHU501394623.404510HC     LGBIQQ---KHL    0......
300788TGHU759068923.604510HC     LGBIQQ---KHL    0......
180606TGHU758398824.404510HC     LGBIQQ---KHL    0......
180982AMFU858018812.304510HC     SHAIQQ---KHL    0......
180388KHJU840388512.804510HC     SHAIQQ---KHL    0......
180782KHJU840076213.304510HC     SHAIQQ---KHL    0......
180588KHJU840124413.804510HC     SHAIQQ---KHL    0......
180984GLDU069231613.804510HC     SHAIQQ---KHL    0......
180586AMFU843721713.804510HC     SHAIQQ---KHL    0......
180788TTNU905196413.804510HC     SHAIQQ---KHL    0......
180786KHJU840992313.804510HC     SHAIQQ---KHL    0......
180988KHJU740127613.804510HC     SHAIQQ---KHL    0......
180188KHJU541858313.804510HC     SHAIQQ---KHL    0......
180784KHJU541806913.804510HC     SHAIQQ---KHL    0......
180986TTNU972864913.904510HC     SHAIQQ---KHL    0......
060408CAXU966859214.904510HC     SHAIQQ---KHL    0......
180584TGHU705643620.404510HC     SHAIQQ---KHL    0......
060410TGHU773123624.804510HC     SHAIQQ---KHL    0......
340590FSCU6042717 4.004510E      LGBOPT---KHL    0......
380390FSCU6101390 4.004510E      LGBOPT---KHL    0......
380084CLHU8399990 4.004510E      LGBOPT---KHL    0......
340688CAXU4972370 4.004510E      LGBOPT---KHL    0......
340386TGHU7732058 4.004510E      LGBOPT---KHL    0......
380190KHJU8404351 4.004510E      LGBOPT---KHL    0......
340288KHJU8404388 4.004510E      LGBOPT---KHL    0......
340690FSCU6290919 4.004510E      LGBOPT---KHL    0......
340186SCZU5537186 4.004510E      LGBOPT---KHL    0......
380184KHJU5417020 4.004510E      LGBOPT---KHL    0......
340190TEXU5287090 4.004510E      LGBOPT---KHL    0......
340786TGHU7053268 4.004510E      LGBOPT---KHL    0......
380386TGHU7080941 4.004510E      LGBOPT---KHL    0......
380388TGHU7371438 4.004510E      LGBOPT---KHL    0......
340090TGHU7570907 4.004510E      LGBOPT---KHL    0......
380186TGHU7589796 4.004510E      LGBOPT---KHL    0......
340188KHJU8402430 4.004510E      LGBOPT---KHL    0......
380788TGHU7706043 4.004510E      LGBOPT---KHL    0......
380188KHJU8407155 4.004510E      LGBOPT---KHL    0......
340290TOLU1562730 4.004510E      LGBOPT---KHL    0......
340890TRIU9107121 4.004510E      LGBOPT---KHL    0......
380590TRLU5645904 4.004510E      LGBOPT---KHL    0......
340486TTNU9014235 4.004510E      LGBOPT---KHL    0......
380786TTNU9162361 4.004510E      LGBOPT---KHL    0......
380090TTNU9514740 4.004510E      LGBOPT---KHL    0......
340488TTNU9522215 4.004510E      LGBOPT---KHL    0......
340390TTNU9725090 4.004510E      LGBOPT---KHL    0......
340986TTNU9732510 4.004510E      LGBOPT---KHL    0......
340790TTNU9733774 4.004510E      LGBOPT---KHL    0......
341086TTNU9743448 4.004510E      LGBOPT---KHL    0......
340888TGHU7686651 4.004510E      LGBOPT---KHL    0......
340788GLDU0716090 4.004510E      LGBOPT---KHL    0......
380790KHJU8401007 4.004510E      LGBOPT---KHL    0......
341090GESU4513602 4.004510E      LGBOPT---KHL    0......
340388WFHU5014156 4.004510E      LGBOPT---KHL    0......
340886GESU4513454 4.004510E      LGBOPT---KHL    0......
340686GESU4513222 4.004510E      LGBOPT---KHL    0......
340086GESU4471364 4.004510E      LGBOPT---KHL    0......
341088GESU4471106 4.004510E      LGBOPT---KHL    0......
340588GESU4513768 4.004510E      LGBOPT---KHL    0......
340088GLDU0715767 4.004510E      LGBOPT---KHL    0......
340490GESU4513881 4.004510E      LGBOPT---KHL    0......
380588GESU4469665 4.004510E      LGBOPT---KHL    0......
380088INKU2344795 4.004510E      LGBOPT---KHL    0......
340286KHJU7402858 4.004510E      LGBOPT---KHL    0......
340586GESU4467575 4.004510E      LGBOPT---KHL    0......
340988KHJU7403962 4.004510E      LGBOPT---KHL    0......
380086KHJU7404320 4.004510E      LGBOPT---KHL    0......
380586GESU4465870 4.004510E      LGBOPT---KHL    0......
340990GESU4470985 4.004510E      LGBOPT---KHL    0......
301086TTNU973133910.004510HC     BSNVAP---KHL    0......
300386TGHU732306512.204510HC     BSNVAP---KHL    0......
300586TEXU529572612.204510HC     BSNVAP---KHL    0......
300110CRXU971949913.104510HC     BSNVAP---KHL    0......
300310KHJU840458319.404510HC     BSNVAP---KHL    0......
300710KHJU840359219.404510HC     BSNVAP---KHL    0......
300508CRXU470888721.904510HC     BSNVAP---KHL    0......
300282WFHU501725810.904510HC     HKGVAP---KHL    0......
300482TGHU759063110.904510HC     HKGVAP---KHL    0......
300410TGHU763378010.904510HC     HKGVAP---KHL    0......
300810CAXU971408612.004510HC     HKGVAP---KHL    0......
300606WFHU507176814.804510HC     HKGVAP---KHL    0......
300684CRXU908845419.004510HC     HKGVAP---KHL    0......
260982KHJU840327313.404510HC     LGBVAP---KHL    0......
260782GLDU071613023.004510HC     LGBVAP---KHL    0......
300986TGHU752578624.104510HC     LGBVAP---KHL    0......
260382KHJU840489724.604510HC     LGBVAP---KHL    0......
260584WFHU501396725.004510HC     LGBVAP---KHL    0......
140108KHJU840658615.104510HC     SHAVAP---KHL    0......
140706GESU446782615.904510HC     SHAVAP---KHL    0......
140508KHJU840199016.504510HC     SHAVAP---KHL    0......
140510GLDU068927218.304510HC     SHAVAP---KHL    0......
180684GESU910890023.904532R  33  LGBGYE---KHL    0......
180882GESU910647224.204532R  33  LGBGYE---KHL    0......
180682GESU910913125.204532R  33  LGBGYE---KHL    0......
220384SUDU4790140 3.604532E      SHAGYE---KHL    0......
220588SUDU4790134 3.604532E      SHAGYE---KHL    0......
220688SUDU4790427 3.604532E      SHAGYE---KHL    0......
220584SUDU4790089 3.604532E      SHAGYE---KHL    0......
220582SUDU4790284 3.604532E      SHAGYE---KHL    0......
220508SUDU4790371 3.604532E      SHAGYE---KHL    0......
220506SUDU4790704 3.604532E      SHAGYE---KHL    0......
220504SUDU4790474 3.604532E      SHAGYE---KHL    0......
220502SUDU4790406 3.604532E      SHAGYE---KHL    0......
220408SUDU4790068 3.604532E      SHAGYE---KHL    0......
220406SUDU4790094 3.604532E      SHAGYE---KHL    0......
220604SUDU4790108 3.604532E      SHAGYE---KHL    0......
220386SUDU4790350 3.604532E      SHAGYE---KHL    0......
220602SUDU4790129 3.604532E      SHAGYE---KHL    0......
220382SUDU4790849 3.604532E      SHAGYE---KHL    0......
220308SUDU4790556 3.604532E      SHAGYE---KHL    0......
220306SUDU4790582 3.604532E      SHAGYE---KHL    0......
220304SUDU4790577 3.604532E      SHAGYE---KHL    0......
220302SUDU4790598 3.604532E      SHAGYE---KHL    0......
220188SUDU4790155 3.604532E      SHAGYE---KHL    0......
220186SUDU4790197 3.604532E      SHAGYE---KHL    0......
220184SUDU4790160 3.604532E      SHAGYE---KHL    0......
220182SUDU4790746 3.604532E      SHAGYE---KHL    0......
220110SUDU4790772 3.604532E      SHAGYE---KHL    0......
220108SUDU4790643 3.604532E      SHAGYE---KHL    0......
220388SUDU4790290 3.604532E      SHAGYE---KHL    0......
220808SUDU4790710 3.604532E      SHAGYE---KHL    0......
221088SUDU4790685 3.604532E      SHAGYE---KHL    0......
221086SUDU4790480 3.604532E      SHAGYE---KHL    0......
221084SUDU4790237 3.604532E      SHAGYE---KHL    0......
221082SUDU4790258 3.604532E      SHAGYE---KHL    0......
220988SUDU4790453 3.604532E      SHAGYE---KHL    0......
220986SUDU4790263 3.604532E      SHAGYE---KHL    0......
220984SUDU4790073 3.604532E      SHAGYE---KHL    0......
220982SUDU4790047 3.604532E      SHAGYE---KHL    0......
220888SUDU4790005 3.604532E      SHAGYE---KHL    0......
220586SUDU4790833 3.604532E      SHAGYE---KHL    0......
220884SUDU4790221 3.604532E      SHAGYE---KHL    0......
220606SUDU4790392 3.604532E      SHAGYE---KHL    0......
220686SUDU4790181 3.604532E      SHAGYE---KHL    0......
220608SUDU4790052 3.604532E      SHAGYE---KHL    0......
220682SUDU4790664 3.604532E      SHAGYE---KHL    0......
220886SUDU4790242 3.604532E      SHAGYE---KHL    0......
220684SUDU4790216 3.604532E      SHAGYE---KHL    0......
220806SUDU4790010 3.604532E      SHAGYE---KHL    0......
220710SUDU4790303 3.604532E      SHAGYE---KHL    0......
220782SUDU4790279 3.604532E      SHAGYE---KHL    0......
220784SUDU4790176 3.604532E      SHAGYE---KHL    0......
220786SUDU4790432 3.604532E      SHAGYE---KHL    0......
220788SUDU4790330 3.604532E      SHAGYE---KHL    0......
180506GESU904446810.004532HC     HKGIQQ---KHL    0......
180108GESU908963112.004532HC     HKGIQQ---KHL    0......
180384GESU904426231.004532HC     HKGIQQ---KHL    0......
261086MAEU5751059 4.504532E      YOKPAIVAPKHL    0......
261088MAEU5741580 4.504532E      YOKPAIVAPKHL    0......
260204MWCU6073571 4.504532E      YOKPAIVAPKHL    0......
260286GCEU7751606 4.504532E      YOKPAIVAPKHL    0......
260502MAEU5553599 4.504532E      YOKPAIVAPKHL    0......
260486MAEU5732465 4.504532E      YOKPAIVAPKHL    0......
261084MAEU5702157 4.504532E      YOKPAIVAPKHL    0......
260482MAEU5382027 4.504532E      YOKPAIVAPKHL    0......
260208MAEU5158974 4.504532E      YOKPAIVAPKHL    0......
260406MAEU5740049 4.504532E      YOKPAIVAPKHL    0......
260404MVIU6100682 4.504532E      YOKPAIVAPKHL    0......
260402MAEU5812555 4.504532E      YOKPAIVAPKHL    0......
260308MAEU5382367 4.504532E      YOKPAIVAPKHL    0......
260306MAEU5707781 4.504532E      YOKPAIVAPKHL    0......
260504MAEU5805094 4.504532E      YOKPAIVAPKHL    0......
260302MAEU5815235 4.504532E      YOKPAIVAPKHL    0......
260484MAEU5789584 4.504532E      YOKPAIVAPKHL    0......
260284MAEU5834148 4.504532E      YOKPAIVAPKHL    0......
260282CRLU5115446 4.504532E      YOKPAIVAPKHL    0......
260206MAEU5391311 4.504532E      YOKPAIVAPKHL    0......
260202MAEU5743557 4.504532E      YOKPAIVAPKHL    0......
260108TRIU8600663 4.504532E      YOKPAIVAPKHL    0......
260106MAEU5537601 4.504532E      YOKPAIVAPKHL    0......
260104MWCU6217529 4.504532E      YOKPAIVAPKHL    0......
260102MAEU5800240 4.504532E      YOKPAIVAPKHL    0......
260086CRLU5132551 4.504532E      YOKPAIVAPKHL    0......
260084MAEU5982438 4.504532E      YOKPAIVAPKHL    0......
260082MAEU5154602 4.504532E      YOKPAIVAPKHL    0......
260304MWCU6545220 4.504532E      YOKPAIVAPKHL    0......
260806MSAU5442377 4.504532E      YOKPAIVAPKHL    0......
260884MWCU6502280 4.504532E      YOKPAIVAPKHL    0......
260882APMU5574308 4.504532E      YOKPAIVAPKHL    0......
260888GESU9059494 4.504532E      YOKPAIVAPKHL    0......
261082MWCU6031299 4.504532E      YOKPAIVAPKHL    0......
260408MVIU6100846 4.504532E      YOKPAIVAPKHL    0......
260506APMU5572413 4.504532E      YOKPAIVAPKHL    0......
260886MAEU5540987 4.504532E      YOKPAIVAPKHL    0......
260808MAEU5166028 4.504532E      YOKPAIVAPKHL    0......
260804MAEU5381885 4.504532E      YOKPAIVAPKHL    0......
260708APMU5526151 4.504532E      YOKPAIVAPKHL    0......
260608MAEU5531809 4.504532E      YOKPAIVAPKHL    0......
260508FSCU5618747 4.504532E      YOKPAIVAPKHL    0......
260602MWCU6029516 4.504532E      YOKPAIVAPKHL    0......
260604MWCU6514419 4.504532E      YOKPAIVAPKHL    0......
260606FSCU5619168 4.504532E      YOKPAIVAPKHL    0......
260706MAEU5788309 4.504532E      YOKPAIVAPKHL    0......
260682MAEU5813058 4.504532E      YOKPAIVAPKHL    0......
260684MAEU5762984 4.504532E      YOKPAIVAPKHL    0......
260686MAEU5779040 4.504532E      YOKPAIVAPKHL    0......
260704MAEU5750200 4.504532E      YOKPAIVAPKHL    0......
260182TRIU8298872 5.004532E      LGBVAPLGBKHL    0......
260384GESU9106235 5.004532E      LGBVAPLGBKHL    0......
020584GESU9089380 5.004532E      LGBVAPLGBKHL    0......
020582GESU9090416 5.104532E      LGBVAPLGBKHL    0......
260386TRIU8299626 5.104532E      LGBVAPLGBKHL    0......
020682GESU9108834 5.104532E      LGBVAPLGBKHL    0......
020282GESU9106153 5.104532E      LGBVAPLGBKHL    0......
020110GESU9106127 5.104532E      LGBVAPLGBKHL    0......
020382GESU9106092 5.104532E      LGBVAPLGBKHL    0......
260388GESU9105455 5.104532E      LGBVAPLGBKHL    0......
020284GESU9105326 5.104532E      LGBVAPLGBKHL    0......
020082GESU9106301 5.104532E      LGBVAPLGBKHL    0......
260188GESU9090859 5.104532E      LGBVAPLGBKHL    0......
260186GESU9090397 5.104532E      LGBVAPLGBKHL    0......
020684GESU9072011 5.104532E      LGBVAPLGBKHL    0......
020484CRLU7201754 5.104532E      LGBVAPLGBKHL    0......
020482GESU9070908 5.104532E      LGBVAPLGBKHL    0......
020182GESU9045295 5.104532E      LGBVAPLGBKHL    0......
300988GESU9044920 5.104532E      LGBVAPLGBKHL    0......
020210GESU9020609 5.104532E      LGBVAPLGBKHL    0......
300610GESU909048414.004532HC     HKGVAP---KHL    0......
300210GESU904580219.004532HC     HKGVAP---KHL    0......
300208CRLU521501822.004532HC     HKGVAP---KHL    0......
020086GESU9019629 4.004532E      LGBVAP---KHL    0......
020386CRLU5194677 4.004532E      LGBVAP---KHL    0......
020186FSCU5633870 4.004532E      LGBVAP---KHL    0......
020384GESU9072120 4.004532E      LGBVAP---KHL    0......
140786GESU9105521 5.004532E      LGBVAP---KHL    0......
020184TRIU8298846 5.004532E      LGBVAP---KHL    0......
020286GESU9106847 5.004532E      LGBVAP---KHL    0......
020686TRIU8299185 5.104532E      LGBVAP---KHL    0......
020084FSCU5633931 5.104532E      LGBVAP---KHL    0......
140788FSCU5634352 5.104532E      LGBVAP---KHL    0......
020486GESU9091053 5.104532E      LGBVAP---KHL    0......
140988GESU9019167 5.104532E      LGBVAP---KHL    0......
020586GESU9020018 5.104532E      LGBVAP---KHL    0......
140986GESU9071308 5.104532E      LGBVAP---KHL    0......
260184GESU9089837 5.104532E      LGBVAP---KHL    0......
300686SUDU4723223 3.604532E      SHAVAP---KHL    0......
300590SUDU4723183 3.604532E      SHAVAP---KHL    0......
300588SUDU4723136 3.604532E      SHAVAP---KHL    0......
300088SUDU4723244 3.604532E      SHAVAP---KHL    0......
300090SUDU4723476 3.604532E      SHAVAP---KHL    0......
300488SUDU4723542 3.604532E      SHAVAP---KHL    0......
300486SUDU4723178 3.604532E      SHAVAP---KHL    0......
300188SUDU4723413 3.604532E      SHAVAP---KHL    0......
300390SUDU4722886 3.604532E      SHAVAP---KHL    0......
300388SUDU4723727 3.604532E      SHAVAP---KHL    0......
300290SUDU4722968 3.604532E      SHAVAP---KHL    0......
300286SUDU4723141 3.604532E      SHAVAP---KHL    0......
300190SUDU4723291 3.604532E      SHAVAP---KHL    0......
301088SUDU4723270 3.604532E      SHAVAP---KHL    0......
300884SUDU4723162 3.604532E      SHAVAP---KHL    0......
300688SUDU4723497 3.604532E      SHAVAP---KHL    0......
151082KHLU942060919.902210       ZLOGYE---KHL    0......
380682TTNU5101938 3.804310E      ZLOOPT---KHL    0......
150406KHLU621475420.202210       ZLOCLL---KHL    0......
050104KHLU6203791 2.202210E      ZLOOPT---KHL    0......
050382KHLU942125120.502210       ZLOVAP---KHL    0......
110308GESU2081156 2.202210E      ZLOOPT---KHL    0......
380890TGHU7173999 5.004510E      ZLOOPT---KHL    0......
050384TGHU2209825 4.802210       ZLOVAP---KHL    0......
090506KHLU8209741 2.202210E      ZLOOPT---KHL    0......
060310TGHU7368218 5.004510E      ZLOOPT---KHL    0......
131082FSCU361181012.502210       ZLOGYE---KHL    0......
050782TTNU330351820.502210       ZLOVAP---KHL    0......
380690GLDU0693919 5.004510E      ZLOOPT---KHL    0......
100110TTNU9655753 5.004510E      ZLOOPT---KHL    0......
050306KHLU5207914 2.202210E      ZLOOPT---KHL    0......
150684KHLU820899820.502210       ZLOGYE---KHL    0......
110782TTNU2396389 2.202210E      ZLOOPT---KHL    0......
090784TTNU2290273 2.202210E      ZLOOPT---KHL    0......
090982KHLU8206845 2.202210E      ZLOOPT---KHL    0......
150282GLDU223755921.902210       ZLOGYE---KHL    0......
090382KHLU6214965 2.202210E      ZLOOPT---KHL    0......
090782GSTU5153857 2.202210E      ZLOOPT---KHL    0......
050508KHLU8213546 2.202210E      ZLOOPT---KHL    0......
060110GESU4513475 5.004510E      ZLOOPT---KHL    0......
110984CRXU2452179 2.202210E      ZLOOPT---KHL    0......
070106TTNU2969623 2.202210E      ZLOOPT---KHL    0......
110784TTNU2045126 2.202210E      ZLOOPT---KHL    0......
110384KHLU9423697 2.202210E      ZLOOPT---KHL    0......
380884TGHU4409870 3.804310E      ZLOOPT---KHL    0......
050784CRXU2393543 5.702210       ZLOVAP---KHL    0......
110306KHLU1210782 2.202210E      ZLOOPT---KHL    0......
110102GLDU2046059 2.202210E      ZLOOPT---KHL    0......
110302TTNU2028556 2.202210E      ZLOOPT---KHL    0......
090108TGHU2186680 2.202210E      ZLOOPT---KHL    0......
070104TGHU2242952 2.202210E      ZLOOPT---KHL    0......
110106TTNU3454601 2.202210E      ZLOOPT---KHL    0......
090384KHLU8206275 2.202210E      ZLOOPT---KHL    0......
090582TTNU3332389 2.202210E      ZLOOPT---KHL    0......
110506TTNU3436336 2.202210E      ZLOOPT---KHL    0......
380284TTNU4955742 3.804310E      ZLOOPT---KHL    0......
070308KHLU8202290 2.202210E      ZLOOPT---KHL    0......
060510TGHU7504633 5.004510E      ZLOOPT---KHL    0......
130684KHLU522452622.202210       ZLOGYE---KHL    0......
070384KHLU120719822.202210       ZLOVAP---KHL    0......
140082KHJU840638023.704510HC     ZLOGYE---KHL    0......
070182EXFU1432185 6.202070HE 4.2 ZLOHKG---KHL    0......
070184EXFU1430984 6.202070HE 4.2 ZLOHKG---KHL    0......
